emotion,filename
Sad,7985.wav
Angry,7986.wav
Fearful,7987.wav
Angry,7988.wav
Happy,7989.wav
Angry,7990.wav
Neutral,7991.wav
Sad,7992.wav
Happy,7993.wav
Angry,7994.wav
Happy,7995.wav
Angry,7996.wav
Neutral,7997.wav
Angry,7998.wav
Neutral,7999.wav
Happy,8000.wav
Neutral,8001.wav
Sad,8002.wav
Fearful,8003.wav
Sad,8004.wav
Sad,8005.wav
Disgusted,8006.wav
Angry,8007.wav
Fearful,8008.wav
Sad,8009.wav
Fearful,8010.wav
Sad,8011.wav
Sad,8012.wav
Neutral,8013.wav
Disgusted,8014.wav
Happy,8015.wav
Suprised,8016.wav
Angry,8017.wav
Angry,8018.wav
Angry,8019.wav
Disgusted,8020.wav
Happy,8021.wav
Angry,8022.wav
Happy,8023.wav
Fearful,8024.wav
Fearful,8025.wav
Fearful,8026.wav
Fearful,8027.wav
Disgusted,8028.wav
Angry,8029.wav
Sad,8030.wav
Angry,8031.wav
Fearful,8032.wav
Sad,8033.wav
Sad,8034.wav
Angry,8035.wav
Sad,8036.wav
Fearful,8037.wav
Sad,8038.wav
Neutral,8039.wav
Sad,8040.wav
Disgusted,8041.wav
Sad,8042.wav
Fearful,8043.wav
Suprised,8044.wav
Happy,8045.wav
Angry,8046.wav
Fearful,8047.wav
Sad,8048.wav
Angry,8049.wav
Happy,8050.wav
Fearful,8051.wav
Sad,8052.wav
Happy,8053.wav
Sad,8054.wav
Sad,8055.wav
Disgusted,8056.wav
Neutral,8057.wav
Disgusted,8058.wav
Disgusted,8059.wav
Happy,8060.wav
Sad,8061.wav
Angry,8062.wav
Suprised,8063.wav
Sad,8064.wav
Sad,8065.wav
Suprised,8066.wav
Neutral,8067.wav
Happy,8068.wav
Disgusted,8069.wav
Disgusted,8070.wav
Sad,8071.wav
Disgusted,8072.wav
Fearful,8073.wav
Angry,8074.wav
Fearful,8075.wav
Suprised,8076.wav
Disgusted,8077.wav
Neutral,8078.wav
Fearful,8079.wav
Angry,8080.wav
Happy,8081.wav
Happy,8082.wav
Sad,8083.wav
Angry,8084.wav
Fearful,8085.wav
Neutral,8086.wav
Angry,8087.wav
Suprised,8088.wav
Sad,8089.wav
Angry,8090.wav
Neutral,8091.wav
Fearful,8092.wav
Fearful,8093.wav
Suprised,8094.wav
Disgusted,8095.wav
Happy,8096.wav
Disgusted,8097.wav
Sad,8098.wav
Fearful,8099.wav
Angry,8100.wav
Happy,8101.wav
Suprised,8102.wav
Happy,8103.wav
Angry,8104.wav
Suprised,8105.wav
Fearful,8106.wav
Neutral,8107.wav
Sad,8108.wav
Angry,8109.wav
Happy,8110.wav
Fearful,8111.wav
Happy,8112.wav
Angry,8113.wav
Disgusted,8114.wav
Sad,8115.wav
Disgusted,8116.wav
Sad,8117.wav
Disgusted,8118.wav
Disgusted,8119.wav
Fearful,8120.wav
Sad,8121.wav
Fearful,8122.wav
Happy,8123.wav
Disgusted,8124.wav
Happy,8125.wav
Angry,8126.wav
Fearful,8127.wav
Fearful,8128.wav
Disgusted,8129.wav
Disgusted,8130.wav
Disgusted,8131.wav
Neutral,8132.wav
Angry,8133.wav
Angry,8134.wav
Fearful,8135.wav
Fearful,8136.wav
Angry,8137.wav
Angry,8138.wav
Fearful,8139.wav
Angry,8140.wav
Disgusted,8141.wav
Neutral,8142.wav
Happy,8143.wav
Neutral,8144.wav
Fearful,8145.wav
Fearful,8146.wav
Sad,8147.wav
Happy,8148.wav
Angry,8149.wav
Disgusted,8150.wav
Disgusted,8151.wav
Happy,8152.wav
Disgusted,8153.wav
Fearful,8154.wav
Fearful,8155.wav
Disgusted,8156.wav
Happy,8157.wav
Happy,8158.wav
Sad,8159.wav
Fearful,8160.wav
Angry,8161.wav
Happy,8162.wav
Disgusted,8163.wav
Sad,8164.wav
Angry,8165.wav
Disgusted,8166.wav
Sad,8167.wav
Happy,8168.wav
Neutral,8169.wav
Happy,8170.wav
Sad,8171.wav
Angry,8172.wav
Neutral,8173.wav
Happy,8174.wav
Disgusted,8175.wav
Fearful,8176.wav
Neutral,8177.wav
Disgusted,8178.wav
Angry,8179.wav
Sad,8180.wav
Angry,8181.wav
Disgusted,8182.wav
Fearful,8183.wav
Fearful,8184.wav
Happy,8185.wav
Happy,8186.wav
Angry,8187.wav
Angry,8188.wav
Suprised,8189.wav
Angry,8190.wav
Sad,8191.wav
Neutral,8192.wav
Angry,8193.wav
Happy,8194.wav
Neutral,8195.wav
Happy,8196.wav
Disgusted,8197.wav
Happy,8198.wav
Disgusted,8199.wav
Sad,8200.wav
Disgusted,8201.wav
Angry,8202.wav
Neutral,8203.wav
Fearful,8204.wav
Disgusted,8205.wav
Neutral,8206.wav
Fearful,8207.wav
Angry,8208.wav
Sad,8209.wav
Disgusted,8210.wav
Angry,8211.wav
Disgusted,8212.wav
Neutral,8213.wav
Happy,8214.wav
Suprised,8215.wav
Neutral,8216.wav
Suprised,8217.wav
Disgusted,8218.wav
Angry,8219.wav
Happy,8220.wav
Fearful,8221.wav
Angry,8222.wav
Fearful,8223.wav
Angry,8224.wav
Disgusted,8225.wav
Sad,8226.wav
Fearful,8227.wav
Happy,8228.wav
Happy,8229.wav
Angry,8230.wav
Sad,8231.wav
Disgusted,8232.wav
Neutral,8233.wav
Sad,8234.wav
Happy,8235.wav
Angry,8236.wav
Happy,8237.wav
Sad,8238.wav
Happy,8239.wav
Happy,8240.wav
Fearful,8241.wav
Fearful,8242.wav
Angry,8243.wav
Sad,8244.wav
Happy,8245.wav
Disgusted,8246.wav
Disgusted,8247.wav
Disgusted,8248.wav
Disgusted,8249.wav
Disgusted,8250.wav
Disgusted,8251.wav
Fearful,8252.wav
Angry,8253.wav
Disgusted,8254.wav
Disgusted,8255.wav
Sad,8256.wav
Neutral,8257.wav
Sad,8258.wav
Sad,8259.wav
Neutral,8260.wav
Angry,8261.wav
Angry,8262.wav
Neutral,8263.wav
Disgusted,8264.wav
Disgusted,8265.wav
Happy,8266.wav
Fearful,8267.wav
Sad,8268.wav
Happy,8269.wav
Happy,8270.wav
Disgusted,8271.wav
Sad,8272.wav
Happy,8273.wav
Suprised,8274.wav
Happy,8275.wav
Angry,8276.wav
Fearful,8277.wav
Happy,8278.wav
Angry,8279.wav
Neutral,8280.wav
Disgusted,8281.wav
Angry,8282.wav
Sad,8283.wav
Angry,8284.wav
Disgusted,8285.wav
Angry,8286.wav
Fearful,8287.wav
Angry,8288.wav
Angry,8289.wav
Fearful,8290.wav
Neutral,8291.wav
Neutral,8292.wav
Sad,8293.wav
Sad,8294.wav
Angry,8295.wav
Fearful,8296.wav
Neutral,8297.wav
Sad,8298.wav
Angry,8299.wav
Angry,8300.wav
Sad,8301.wav
Fearful,8302.wav
Disgusted,8303.wav
Fearful,8304.wav
Neutral,8305.wav
Happy,8306.wav
Happy,8307.wav
Disgusted,8308.wav
Disgusted,8309.wav
Fearful,8310.wav
Disgusted,8311.wav
Angry,8312.wav
Disgusted,8313.wav
Happy,8314.wav
Fearful,8315.wav
Disgusted,8316.wav
Happy,8317.wav
Angry,8318.wav
Fearful,8319.wav
Fearful,8320.wav
Happy,8321.wav
Sad,8322.wav
Neutral,8323.wav
Fearful,8324.wav
Sad,8325.wav
Neutral,8326.wav
Angry,8327.wav
Happy,8328.wav
Fearful,8329.wav
Suprised,8330.wav
Sad,8331.wav
Neutral,8332.wav
Sad,8333.wav
Neutral,8334.wav
Neutral,8335.wav
Sad,8336.wav
Neutral,8337.wav
Neutral,8338.wav
Neutral,8339.wav
Fearful,8340.wav
Happy,8341.wav
Neutral,8342.wav
Suprised,8343.wav
Neutral,8344.wav
Neutral,8345.wav
Angry,8346.wav
Angry,8347.wav
Fearful,8348.wav
Fearful,8349.wav
Sad,8350.wav
Fearful,8351.wav
Fearful,8352.wav
Angry,8353.wav
Sad,8354.wav
Neutral,8355.wav
Sad,8356.wav
Happy,8357.wav
Angry,8358.wav
Neutral,8359.wav
Disgusted,8360.wav
Disgusted,8361.wav
Angry,8362.wav
Sad,8363.wav
Happy,8364.wav
Suprised,8365.wav
Sad,8366.wav
Happy,8367.wav
Fearful,8368.wav
Neutral,8369.wav
Angry,8370.wav
Fearful,8371.wav
Happy,8372.wav
Happy,8373.wav
Sad,8374.wav
Happy,8375.wav
Happy,8376.wav
Sad,8377.wav
Disgusted,8378.wav
Angry,8379.wav
Angry,8380.wav
Fearful,8381.wav
Angry,8382.wav
Fearful,8383.wav
Disgusted,8384.wav
Sad,8385.wav
Disgusted,8386.wav
Angry,8387.wav
Neutral,8388.wav
Sad,8389.wav
Angry,8390.wav
Happy,8391.wav
Fearful,8392.wav
Happy,8393.wav
Suprised,8394.wav
Sad,8395.wav
Neutral,8396.wav
Sad,8397.wav
Disgusted,8398.wav
Angry,8399.wav
Angry,8400.wav
Sad,8401.wav
Disgusted,8402.wav
Fearful,8403.wav
Disgusted,8404.wav
Happy,8405.wav
Sad,8406.wav
Happy,8407.wav
Neutral,8408.wav
Sad,8409.wav
Neutral,8410.wav
Fearful,8411.wav
Sad,8412.wav
Angry,8413.wav
Neutral,8414.wav
Sad,8415.wav
Sad,8416.wav
Disgusted,8417.wav
Suprised,8418.wav
Happy,8419.wav
Neutral,8420.wav
Disgusted,8421.wav
Suprised,8422.wav
Happy,8423.wav
Suprised,8424.wav
Angry,8425.wav
Sad,8426.wav
Neutral,8427.wav
Disgusted,8428.wav
Sad,8429.wav
Fearful,8430.wav
Neutral,8431.wav
Disgusted,8432.wav
Angry,8433.wav
Happy,8434.wav
Happy,8435.wav
Neutral,8436.wav
Disgusted,8437.wav
Disgusted,8438.wav
Fearful,8439.wav
Sad,8440.wav
Fearful,8441.wav
Angry,8442.wav
Suprised,8443.wav
Happy,8444.wav
Fearful,8445.wav
Fearful,8446.wav
Sad,8447.wav
Happy,8448.wav
Neutral,8449.wav
Neutral,8450.wav
Neutral,8451.wav
Sad,8452.wav
Disgusted,8453.wav
Angry,8454.wav
Disgusted,8455.wav
Neutral,8456.wav
Happy,8457.wav
Happy,8458.wav
Sad,8459.wav
Angry,8460.wav
Happy,8461.wav
Fearful,8462.wav
Fearful,8463.wav
Disgusted,8464.wav
Angry,8465.wav
Fearful,8466.wav
Angry,8467.wav
Disgusted,8468.wav
Neutral,8469.wav
Sad,8470.wav
Sad,8471.wav
Angry,8472.wav
Disgusted,8473.wav
Disgusted,8474.wav
Sad,8475.wav
Angry,8476.wav
Happy,8477.wav
Disgusted,8478.wav
Fearful,8479.wav
Sad,8480.wav
Angry,8481.wav
Disgusted,8482.wav
Sad,8483.wav
Neutral,8484.wav
Disgusted,8485.wav
Sad,8486.wav
Angry,8487.wav
Suprised,8488.wav
Happy,8489.wav
Suprised,8490.wav
Sad,8491.wav
Angry,8492.wav
Fearful,8493.wav
Sad,8494.wav
Angry,8495.wav
Neutral,8496.wav
Sad,8497.wav
Fearful,8498.wav
Angry,8499.wav
Angry,8500.wav
Fearful,8501.wav
Neutral,8502.wav
Angry,8503.wav
Neutral,8504.wav
Suprised,8505.wav
Happy,8506.wav
Sad,8507.wav
Fearful,8508.wav
Neutral,8509.wav
Happy,8510.wav
Fearful,8511.wav
Fearful,8512.wav
Neutral,8513.wav
Neutral,8514.wav
Disgusted,8515.wav
Sad,8516.wav
Sad,8517.wav
Fearful,8518.wav
Angry,8519.wav
Angry,8520.wav
Happy,8521.wav
Fearful,8522.wav
Neutral,8523.wav
Angry,8524.wav
Happy,8525.wav
Neutral,8526.wav
Angry,8527.wav
Neutral,8528.wav
Happy,8529.wav
Angry,8530.wav
Angry,8531.wav
Fearful,8532.wav
Disgusted,8533.wav
Happy,8534.wav
Happy,8535.wav
Fearful,8536.wav
Neutral,8537.wav
Happy,8538.wav
Suprised,8539.wav
Angry,8540.wav
Neutral,8541.wav
Happy,8542.wav
Neutral,8543.wav
Fearful,8544.wav
Happy,8545.wav
Disgusted,8546.wav
Disgusted,8547.wav
Sad,8548.wav
Disgusted,8549.wav
Sad,8550.wav
Fearful,8551.wav
Neutral,8552.wav
Angry,8553.wav
Neutral,8554.wav
Sad,8555.wav
Neutral,8556.wav
Disgusted,8557.wav
Happy,8558.wav
Neutral,8559.wav
Neutral,8560.wav
Happy,8561.wav
Angry,8562.wav
Sad,8563.wav
Happy,8564.wav
Disgusted,8565.wav
Neutral,8566.wav
Happy,8567.wav
Fearful,8568.wav
Angry,8569.wav
Happy,8570.wav
Neutral,8571.wav
Disgusted,8572.wav
Neutral,8573.wav
Disgusted,8574.wav
Disgusted,8575.wav
Neutral,8576.wav
Angry,8577.wav
Happy,8578.wav
Angry,8579.wav
Sad,8580.wav
Fearful,8581.wav
Disgusted,8582.wav
Fearful,8583.wav
Fearful,8584.wav
Disgusted,8585.wav
Disgusted,8586.wav
Angry,8587.wav
Neutral,8588.wav
Angry,8589.wav
Sad,8590.wav
Sad,8591.wav
Fearful,8592.wav
Happy,8593.wav
Fearful,8594.wav
Neutral,8595.wav
Angry,8596.wav
Neutral,8597.wav
Sad,8598.wav
Sad,8599.wav
Sad,8600.wav
Angry,8601.wav
Suprised,8602.wav
Fearful,8603.wav
Neutral,8604.wav
Sad,8605.wav
Disgusted,8606.wav
Disgusted,8607.wav
Neutral,8608.wav
Sad,8609.wav
Neutral,8610.wav
Sad,8611.wav
Happy,8612.wav
Suprised,8613.wav
Angry,8614.wav
Fearful,8615.wav
Suprised,8616.wav
Disgusted,8617.wav
Fearful,8618.wav
Happy,8619.wav
Neutral,8620.wav
Angry,8621.wav
Happy,8622.wav
Suprised,8623.wav
Sad,8624.wav
Angry,8625.wav
Disgusted,8626.wav
Sad,8627.wav
Neutral,8628.wav
Angry,8629.wav
Angry,8630.wav
Happy,8631.wav
Disgusted,8632.wav
Happy,8633.wav
Angry,8634.wav
Disgusted,8635.wav
Sad,8636.wav
Fearful,8637.wav
Disgusted,8638.wav
Angry,8639.wav
Sad,8640.wav
Angry,8641.wav
Angry,8642.wav
Happy,8643.wav
Angry,8644.wav
Neutral,8645.wav
Sad,8646.wav
Angry,8647.wav
Angry,8648.wav
Disgusted,8649.wav
Neutral,8650.wav
Fearful,8651.wav
Happy,8652.wav
Happy,8653.wav
Sad,8654.wav
Disgusted,8655.wav
Happy,8656.wav
Sad,8657.wav
Sad,8658.wav
Sad,8659.wav
Fearful,8660.wav
Happy,8661.wav
Happy,8662.wav
Fearful,8663.wav
Sad,8664.wav
Neutral,8665.wav
Sad,8666.wav
Suprised,8667.wav
Happy,8668.wav
Fearful,8669.wav
Suprised,8670.wav
Sad,8671.wav
Sad,8672.wav
Fearful,8673.wav
Happy,8674.wav
Disgusted,8675.wav
Sad,8676.wav
Fearful,8677.wav
Fearful,8678.wav
Sad,8679.wav
Neutral,8680.wav
Neutral,8681.wav
Sad,8682.wav
Angry,8683.wav
Angry,8684.wav
Angry,8685.wav
Happy,8686.wav
Angry,8687.wav
Angry,8688.wav
Happy,8689.wav
Neutral,8690.wav
Neutral,8691.wav
Disgusted,8692.wav
Neutral,8693.wav
Angry,8694.wav
Sad,8695.wav
Fearful,8696.wav
Disgusted,8697.wav
Fearful,8698.wav
Sad,8699.wav
Neutral,8700.wav
Sad,8701.wav
Happy,8702.wav
Disgusted,8703.wav
Disgusted,8704.wav
Disgusted,8705.wav
Angry,8706.wav
Neutral,8707.wav
Sad,8708.wav
Happy,8709.wav
Fearful,8710.wav
Neutral,8711.wav
Angry,8712.wav
Neutral,8713.wav
Disgusted,8714.wav
Disgusted,8715.wav
Neutral,8716.wav
Disgusted,8717.wav
Sad,8718.wav
Fearful,8719.wav
Happy,8720.wav
Happy,8721.wav
Fearful,8722.wav
Angry,8723.wav
Sad,8724.wav
Angry,8725.wav
Sad,8726.wav
Sad,8727.wav
Neutral,8728.wav
Fearful,8729.wav
Happy,8730.wav
Fearful,8731.wav
Happy,8732.wav
Happy,8733.wav
Sad,8734.wav
Fearful,8735.wav
Suprised,8736.wav
Fearful,8737.wav
Fearful,8738.wav
Sad,8739.wav
Angry,8740.wav
Disgusted,8741.wav
Angry,8742.wav
Disgusted,8743.wav
Sad,8744.wav
Fearful,8745.wav
Sad,8746.wav
Angry,8747.wav
Neutral,8748.wav
Happy,8749.wav
Disgusted,8750.wav
Disgusted,8751.wav
Happy,8752.wav
Fearful,8753.wav
Happy,8754.wav
Disgusted,8755.wav
Sad,8756.wav
Angry,8757.wav
Disgusted,8758.wav
Sad,8759.wav
Happy,8760.wav
Angry,8761.wav
Happy,8762.wav
Happy,8763.wav
Neutral,8764.wav
Happy,8765.wav
Neutral,8766.wav
Fearful,8767.wav
Angry,8768.wav
Neutral,8769.wav
Angry,8770.wav
Sad,8771.wav
Sad,8772.wav
Neutral,8773.wav
Disgusted,8774.wav
Fearful,8775.wav
Fearful,8776.wav
Angry,8777.wav
Happy,8778.wav
Happy,8779.wav
Disgusted,8780.wav
Disgusted,8781.wav
Angry,8782.wav
Happy,8783.wav
Fearful,8784.wav
Sad,8785.wav
Suprised,8786.wav
Happy,8787.wav
Neutral,8788.wav
Sad,8789.wav
Disgusted,8790.wav
Disgusted,8791.wav
Sad,8792.wav
Sad,8793.wav
Disgusted,8794.wav
Fearful,8795.wav
Angry,8796.wav
Sad,8797.wav
Neutral,8798.wav
Fearful,8799.wav
Happy,8800.wav
Fearful,8801.wav
Neutral,8802.wav
Disgusted,8803.wav
Angry,8804.wav
Angry,8805.wav
Angry,8806.wav
Sad,8807.wav
Neutral,8808.wav
Sad,8809.wav
Sad,8810.wav
Angry,8811.wav
Disgusted,8812.wav
Fearful,8813.wav
Disgusted,8814.wav
Fearful,8815.wav
Neutral,8816.wav
Neutral,8817.wav
Happy,8818.wav
Happy,8819.wav
Angry,8820.wav
Angry,8821.wav
Neutral,8822.wav
Fearful,8823.wav
Fearful,8824.wav
Angry,8825.wav
Neutral,8826.wav
Fearful,8827.wav
Angry,8828.wav
Happy,8829.wav
Happy,8830.wav
Happy,8831.wav
Angry,8832.wav
Fearful,8833.wav
Angry,8834.wav
Happy,8835.wav
Fearful,8836.wav
Fearful,8837.wav
Happy,8838.wav
Fearful,8839.wav
Disgusted,8840.wav
Sad,8841.wav
Happy,8842.wav
Sad,8843.wav
Sad,8844.wav
Happy,8845.wav
Fearful,8846.wav
Sad,8847.wav
Sad,8848.wav
Fearful,8849.wav
Disgusted,8850.wav
Suprised,8851.wav
Fearful,8852.wav
Fearful,8853.wav
Sad,8854.wav
Happy,8855.wav
Disgusted,8856.wav
Sad,8857.wav
Angry,8858.wav
Angry,8859.wav
Sad,8860.wav
Sad,8861.wav
Sad,8862.wav
Angry,8863.wav
Suprised,8864.wav
Disgusted,8865.wav
Disgusted,8866.wav
Suprised,8867.wav
Happy,8868.wav
Sad,8869.wav
Disgusted,8870.wav
Happy,8871.wav
Sad,8872.wav
Neutral,8873.wav
Fearful,8874.wav
Disgusted,8875.wav
Neutral,8876.wav
Sad,8877.wav
Happy,8878.wav
Sad,8879.wav
Disgusted,8880.wav
Fearful,8881.wav
Angry,8882.wav
Fearful,8883.wav
Fearful,8884.wav
Sad,8885.wav
Fearful,8886.wav
Neutral,8887.wav
Disgusted,8888.wav
Angry,8889.wav
Fearful,8890.wav
Fearful,8891.wav
Neutral,8892.wav
Fearful,8893.wav
Fearful,8894.wav
Neutral,8895.wav
Disgusted,8896.wav
Angry,8897.wav
Neutral,8898.wav
Suprised,8899.wav
Suprised,8900.wav
Fearful,8901.wav
Sad,8902.wav
Fearful,8903.wav
Neutral,8904.wav
Neutral,8905.wav
Neutral,8906.wav
Angry,8907.wav
Disgusted,8908.wav
Disgusted,8909.wav
Fearful,8910.wav
Neutral,8911.wav
Sad,8912.wav
Angry,8913.wav
Suprised,8914.wav
Happy,8915.wav
Suprised,8916.wav
Disgusted,8917.wav
Disgusted,8918.wav
Angry,8919.wav
Fearful,8920.wav
Disgusted,8921.wav
Angry,8922.wav
Suprised,8923.wav
Sad,8924.wav
Angry,8925.wav
Happy,8926.wav
Sad,8927.wav
Happy,8928.wav
Fearful,8929.wav
Happy,8930.wav
Suprised,8931.wav
Suprised,8932.wav
Happy,8933.wav
Angry,8934.wav
Neutral,8935.wav
Fearful,8936.wav
Sad,8937.wav
Angry,8938.wav
Angry,8939.wav
Fearful,8940.wav
Neutral,8941.wav
Happy,8942.wav
Angry,8943.wav
Sad,8944.wav
Neutral,8945.wav
Neutral,8946.wav
Angry,8947.wav
Happy,8948.wav
Fearful,8949.wav
Neutral,8950.wav
Fearful,8951.wav
Neutral,8952.wav
Happy,8953.wav
Happy,8954.wav
Neutral,8955.wav
Fearful,8956.wav
Angry,8957.wav
Suprised,8958.wav
Suprised,8959.wav
Disgusted,8960.wav
Angry,8961.wav
Disgusted,8962.wav
Angry,8963.wav
Suprised,8964.wav
Sad,8965.wav
Sad,8966.wav
Fearful,8967.wav
Sad,8968.wav
Neutral,8969.wav
Neutral,8970.wav
Happy,8971.wav
Angry,8972.wav
Neutral,8973.wav
Neutral,8974.wav
Happy,8975.wav
Neutral,8976.wav
Fearful,8977.wav
Disgusted,8978.wav
Sad,8979.wav
Angry,8980.wav
Angry,8981.wav
Suprised,8982.wav
Fearful,8983.wav
Sad,8984.wav
Suprised,8985.wav
Disgusted,8986.wav
Angry,8987.wav
Suprised,8988.wav
Suprised,8989.wav
Neutral,8990.wav
Sad,8991.wav
Disgusted,8992.wav
Angry,8993.wav
Fearful,8994.wav
Angry,8995.wav
Fearful,8996.wav
Sad,8997.wav
Angry,8998.wav
Fearful,8999.wav
Neutral,9000.wav
Neutral,9001.wav
Disgusted,9002.wav
Suprised,9003.wav
Disgusted,9004.wav
Sad,9005.wav
Sad,9006.wav
Sad,9007.wav
Angry,9008.wav
Neutral,9009.wav
Happy,9010.wav
Fearful,9011.wav
Disgusted,9012.wav
Disgusted,9013.wav
Happy,9014.wav
Disgusted,9015.wav
Neutral,9016.wav
Disgusted,9017.wav
Neutral,9018.wav
Happy,9019.wav
Fearful,9020.wav
Sad,9021.wav
Sad,9022.wav
Sad,9023.wav
Disgusted,9024.wav
Sad,9025.wav
Suprised,9026.wav
Suprised,9027.wav
Angry,9028.wav
Fearful,9029.wav
Disgusted,9030.wav
Happy,9031.wav
Disgusted,9032.wav
Disgusted,9033.wav
Disgusted,9034.wav
Happy,9035.wav
Neutral,9036.wav
Sad,9037.wav
Suprised,9038.wav
Neutral,9039.wav
Angry,9040.wav
Disgusted,9041.wav
Fearful,9042.wav
Fearful,9043.wav
Disgusted,9044.wav
Angry,9045.wav
Sad,9046.wav
Fearful,9047.wav
Disgusted,9048.wav
Sad,9049.wav
Disgusted,9050.wav
Suprised,9051.wav
Angry,9052.wav
Happy,9053.wav
Sad,9054.wav
Neutral,9055.wav
Neutral,9056.wav
Sad,9057.wav
Neutral,9058.wav
Fearful,9059.wav
Angry,9060.wav
Fearful,9061.wav
Happy,9062.wav
Angry,9063.wav
Disgusted,9064.wav
Neutral,9065.wav
Sad,9066.wav
Fearful,9067.wav
Neutral,9068.wav
Suprised,9069.wav
Happy,9070.wav
Neutral,9071.wav
Fearful,9072.wav
Angry,9073.wav
Angry,9074.wav
Angry,9075.wav
Fearful,9076.wav
Sad,9077.wav
Disgusted,9078.wav
Angry,9079.wav
Angry,9080.wav
Angry,9081.wav
Fearful,9082.wav
Angry,9083.wav
Happy,9084.wav
Disgusted,9085.wav
Disgusted,9086.wav
Angry,9087.wav
Happy,9088.wav
Neutral,9089.wav
Sad,9090.wav
Sad,9091.wav
Happy,9092.wav
Angry,9093.wav
Angry,9094.wav
Neutral,9095.wav
Happy,9096.wav
Angry,9097.wav
Happy,9098.wav
Fearful,9099.wav
Happy,9100.wav
Disgusted,9101.wav
Happy,9102.wav
Fearful,9103.wav
Neutral,9104.wav
Neutral,9105.wav
Happy,9106.wav
Sad,9107.wav
Happy,9108.wav
Happy,9109.wav
Sad,9110.wav
Happy,9111.wav
Disgusted,9112.wav
Angry,9113.wav
Neutral,9114.wav
Sad,9115.wav
Sad,9116.wav
Happy,9117.wav
Fearful,9118.wav
Fearful,9119.wav
Happy,9120.wav
Sad,9121.wav
Happy,9122.wav
Neutral,9123.wav
Fearful,9124.wav
Fearful,9125.wav
Disgusted,9126.wav
Angry,9127.wav
Fearful,9128.wav
Suprised,9129.wav
Happy,9130.wav
Happy,9131.wav
Disgusted,9132.wav
Happy,9133.wav
Disgusted,9134.wav
Angry,9135.wav
Neutral,9136.wav
Sad,9137.wav
Sad,9138.wav
Suprised,9139.wav
Fearful,9140.wav
Neutral,9141.wav
Neutral,9142.wav
Fearful,9143.wav
Fearful,9144.wav
Disgusted,9145.wav
Disgusted,9146.wav
Sad,9147.wav
Happy,9148.wav
Angry,9149.wav
Neutral,9150.wav
Fearful,9151.wav
Neutral,9152.wav
Fearful,9153.wav
Disgusted,9154.wav
Disgusted,9155.wav
Fearful,9156.wav
Suprised,9157.wav
Happy,9158.wav
Sad,9159.wav
Happy,9160.wav
Sad,9161.wav
Fearful,9162.wav
Disgusted,9163.wav
Neutral,9164.wav
Fearful,9165.wav
Happy,9166.wav
Angry,9167.wav
Disgusted,9168.wav
Neutral,9169.wav
Disgusted,9170.wav
Angry,9171.wav
Angry,9172.wav
Fearful,9173.wav
Neutral,9174.wav
Neutral,9175.wav
Happy,9176.wav
Suprised,9177.wav
Sad,9178.wav
Angry,9179.wav
Disgusted,9180.wav
Neutral,9181.wav
Angry,9182.wav
Disgusted,9183.wav
Suprised,9184.wav
Happy,9185.wav
Happy,9186.wav
Fearful,9187.wav
Sad,9188.wav
Suprised,9189.wav
Fearful,9190.wav
Neutral,9191.wav
Sad,9192.wav
Fearful,9193.wav
Disgusted,9194.wav
Angry,9195.wav
Happy,9196.wav
Sad,9197.wav
Fearful,9198.wav
Sad,9199.wav
Disgusted,9200.wav
Disgusted,9201.wav
Fearful,9202.wav
Sad,9203.wav
Angry,9204.wav
Angry,9205.wav
Happy,9206.wav
Sad,9207.wav
Angry,9208.wav
Happy,9209.wav
Happy,9210.wav
Neutral,9211.wav
Angry,9212.wav
Angry,9213.wav
Suprised,9214.wav
Suprised,9215.wav
Angry,9216.wav
Disgusted,9217.wav
Sad,9218.wav
Sad,9219.wav
Sad,9220.wav
Angry,9221.wav
Neutral,9222.wav
Neutral,9223.wav
Sad,9224.wav
Neutral,9225.wav
Sad,9226.wav
Angry,9227.wav
Fearful,9228.wav
Suprised,9229.wav
Happy,9230.wav
Happy,9231.wav
Disgusted,9232.wav
Sad,9233.wav
Angry,9234.wav
Disgusted,9235.wav
Neutral,9236.wav
Happy,9237.wav
Sad,9238.wav
Fearful,9239.wav
Happy,9240.wav
Fearful,9241.wav
Neutral,9242.wav
Angry,9243.wav
Sad,9244.wav
Happy,9245.wav
Angry,9246.wav
Happy,9247.wav
Sad,9248.wav
Angry,9249.wav
Angry,9250.wav
Fearful,9251.wav
Angry,9252.wav
Angry,9253.wav
Fearful,9254.wav
Sad,9255.wav
Sad,9256.wav
Neutral,9257.wav
Angry,9258.wav
Happy,9259.wav
Fearful,9260.wav
Fearful,9261.wav
Sad,9262.wav
Suprised,9263.wav
Suprised,9264.wav
Happy,9265.wav
Sad,9266.wav
Sad,9267.wav
Angry,9268.wav
Angry,9269.wav
Happy,9270.wav
Sad,9271.wav
Fearful,9272.wav
Suprised,9273.wav
Disgusted,9274.wav
Suprised,9275.wav
Suprised,9276.wav
Sad,9277.wav
Disgusted,9278.wav
Angry,9279.wav
Fearful,9280.wav
Disgusted,9281.wav
Fearful,9282.wav
Angry,9283.wav
Happy,9284.wav
Neutral,9285.wav
Angry,9286.wav
Angry,9287.wav
Happy,9288.wav
Sad,9289.wav
Angry,9290.wav
Angry,9291.wav
Fearful,9292.wav
Disgusted,9293.wav
Angry,9294.wav
Fearful,9295.wav
Fearful,9296.wav
Happy,9297.wav
Happy,9298.wav
